year,month,day,hour,latitude,longitude,sea_surface_temp,wind_speed,wave_height,wave_period,swell_height,swell_period,attack
2012.0,1.0,3,10.0,-33.6,151.8,23.0,17.0,3.0,4.0,1.0,9.5,0
2013.0,8.0,5,22.0,26.65,-81.87,31.5,4.6,1.0,5.0,1.0,9.5,0
2017.0,8.0,3,23.0,41.54928,-70.55475,25.8,5.0,1.0,5.0,1.0,9.5,1
2011.0,9.0,4,13.0,-33.5435704,115.033001,25.8,9.3,1.0,5.0,1.0,9.5,1
2014.0,10.0,3,22.83,34.3,-119.9,21.4,3.0,1.0,5.0,1.0,9.5,0
2015.0,4.0,29,19.0,20.9,-156.47,25.0,10.3,1.0,5.0,1.0,9.5,0
2014.0,10.0,3,14.0,34.538263714677,-120.030793894701,20.1,3.0,1.0,5.0,1.0,9.5,1
2011.0,9.0,24,3.0,33.66,-78.92,25.4,3.1,1.0,5.0,1.0,9.5,0
2013.0,4.0,13,15.0,28.42,-80.59,23.5,3.6,1.0,5.0,1.0,9.5,0
2014.0,7.0,14,6.0,30.4,-87.21,29.8,3.1,1.0,5.0,1.0,9.5,0
2017.0,7.0,31,9.5,30.68,-81.47,26.4,3.6,1.0,5.0,1.0,9.5,0
2011.0,8.0,23,9.0,-34.04731,23.38022,19.2,13.9,1.0,5.0,1.0,9.5,1
2012.0,5.0,9,1.25,28.4,-80.5,25.3,5.0,0.5,10.0,1.0,9.5,0
2015.0,6.0,7,16.83,28.5,-80.2,27.5,4.0,0.5,8.0,0.5,8.0,0
2012.0,7.0,19,19.0,49.3,-123.7,20.0,1.0,0.0,3.0,1.0,9.5,0
2012.0,10.0,23,11.0,34.6389191,-120.4689032,25.8,5.7,1.0,5.0,1.0,9.5,1
2017.0,5.0,28,0.0,26.61,-80.03,28.6,5.0,1.0,5.0,1.0,9.5,0
2013.0,2.0,1,12.0,17.96667,-76.8,28.0,4.6,0.5,99.0,2.0,7.0,1
2012.0,7.0,8,17.0,34.4710769,-77.4666599,27.6,5.0,1.0,6.0,1.0,9.5,1
2013.0,2.0,1,18.0,17.5,-77.1,25.0,5.1,1.0,5.0,2.0,5.0,0
2015.0,6.0,13,17.1,32.9,-117.4,18.4,5.0,0.5,9.0,0.5,13.0,0
2015.0,11.0,15,0.0,26.8,-79.7,31.4,10.3,2.0,6.0,3.0,8.0,0
2016.0,4.0,7,20.0,26.61,-80.03,25.5,4.1,1.0,5.0,1.0,9.5,0
2014.0,5.0,4,12.0,-34.1934,18.43585,25.8,14.4,4.0,14.0,1.0,9.5,1
2015.0,6.0,30,12.0,-35.3407,150.4776,19.9,5.0,1.0,5.0,1.0,9.5,1
2011.0,9.0,24,22.0,27.76,-82.63,31.3,2.6,1.0,5.0,1.0,9.5,0
2011.0,7.0,22,10.0,-33.01529,27.91162,20.6,7.7,1.5,4.0,1.0,9.5,1
2013.0,5.0,27,0.15,21.3,-158.1,26.1,5.0,1.0,6.0,0.5,13.0,0
2012.0,9.0,2,16.0,29.029722,-80.9237495,28.3,1.5,1.0,5.0,1.0,9.5,1
2017.0,7.0,27,12.0,25.10592,-77.15132,29.0,9.3,1.0,5.0,1.0,9.5,1
2013.0,9.0,25,10.0,30.1852107,-85.7308328,28.5,1.0,1.0,5.0,1.0,9.5,1
2013.0,11.0,22,10.0,44.883959,-124.034901,9.8,9.3,1.0,5.0,1.0,9.5,1
2016.0,9.0,4,12.0,29.029722,-80.9237495,29.0,4.6,1.0,5.0,1.0,9.5,1
2011.0,1.0,31,12.0,21.164100412,-86.871082763,24.6,4.6,0.5,2.0,1.5,6.0,1
2013.0,4.0,17,15.0,25.73,-80.16,27.2,7.2,1.0,5.0,1.0,9.5,0
2014.0,4.0,15,9.0,28.42,-80.59,24.5,3.6,1.0,5.0,1.0,9.5,0
2012.0,7.0,19,12.0,49.261636,-123.11335,18.5,3.0,0.0,4.0,1.0,9.5,1
2012.0,8.0,8,16.0,25.130026,-80.405962,31.2,5.0,1.0,5.0,1.0,9.5,1
2011.0,5.0,13,6.0,29.2774764,-81.0417589,25.8,1.0,1.0,5.0,1.0,9.5,1
2015.0,11.0,10,12.0,-29.6,153.8,26.0,5.7,1.5,1.0,1.5,1.0,0
2015.0,7.0,23,12.0,32.8419914,-117.2730168,22.8,1.5,1.0,5.0,1.0,9.5,1
2017.0,8.0,29,10.0,-38.56716,143.96914,12.7,9.8,1.0,5.0,1.0,9.5,1
2015.0,10.0,19,13.0,26.3205843,-80.0997809,29.1,10.8,1.0,5.0,1.0,9.5,1
2016.0,1.0,24,0.0,25.3,56.5,24.0,1.5,1.0,5.0,1.0,9.5,0
2012.0,6.0,20,7.0,-31.7789,115.7326,22.3,5.0,1.0,5.0,1.0,9.5,1
2012.0,2.0,26,0.0,27.0,-79.3,25.0,17.5,3.5,6.0,1.0,9.5,0
2015.0,10.0,17,4.05,21.3,-158.1,27.9,5.0,1.0,9.0,1.0,14.0,0
2016.0,3.0,31,13.25,20.8,-157.0,25.1,5.0,1.0,10.0,1.5,14.0,0
2016.0,12.0,1,9.0,-32.2485946,152.5377067,23.4,15.4,1.5,12.0,1.5,12.0,1
2012.0,8.0,8,1.0,25.03,-80.68,31.6,5.0,1.0,5.0,1.0,9.5,0
2013.0,4.0,28,12.0,-30.169989952,153.185134141,26.0,7.7,1.0,4.0,1.0,4.0,1
2012.0,12.0,31,1.1,27.6,-80.2,22.6,5.0,1.5,6.0,0.5,11.0,0
2017.0,2.0,24,12.0,-32.58244,115.66199,21.9,10.3,2.0,3.0,4.0,7.0,1
2014.0,9.0,3,21.83,42.3,-70.7,20.6,2.0,0.5,6.0,1.0,9.5,0
2012.0,5.0,29,9.0,18.0049,-101.98163,29.0,6.0,0.5,5.0,1.5,7.0,1
2015.0,6.0,14,5.18,33.7,-78.0,26.9,5.0,1.0,5.0,0.5,11.0,0
2014.0,5.0,13,11.0,30.2881812,-81.3920144,25.8,5.0,1.0,5.0,1.0,9.5,1
2017.0,5.0,30,12.0,32.990128,-79.644251,25.6,3.0,1.0,5.0,1.0,9.5,1
2014.0,7.0,13,6.0,26.4,-78.8,29.7,8.7,1.0,5.0,1.0,9.5,0
2014.0,9.0,6,13.0,30.2552219,-88.1126401,25.8,1.0,1.0,5.0,1.0,9.5,1
2016.0,5.0,29,3.8,30.19,-81.69,27.6,2.6,1.0,5.0,1.0,9.5,0
2013.0,4.0,28,0.0,-30.6,153.4,26.0,7.7,1.0,4.0,1.0,4.0,0
2016.0,9.0,1,12.0,34.460859,-120.07392,21.9,3.1,1.0,5.0,1.0,9.5,1
2017.0,7.0,27,6.0,25.6,-77.4,29.0,9.3,1.0,5.0,1.0,9.5,0
2015.0,4.0,13,15.0,24.56,-81.81,27.8,5.0,1.0,5.0,1.0,9.5,0
2013.0,11.0,7,4.1,27.6,-80.2,25.2,5.0,1.5,10.0,0.5,11.0,0
2016.0,11.0,14,10.0,20.7222,-156.4479,26.0,2.1,1.0,5.0,1.0,9.5,1
2017.0,1.0,13,12.0,27.2444691,-80.2252736,23.3,5.0,1.0,8.0,0.5,14.0,1
2016.0,2.0,10,8.0,19.2,-80.6,26.3,12.3,1.0,3.0,1.5,5.0,0
2015.0,7.0,10,8.0,33.659775,-117.999313,18.4,5.0,0.5,10.0,0.5,17.0,1
2016.0,12.0,6,0.0,-36.8,150.2,22.1,7.7,1.0,3.0,1.0,9.5,0
2012.0,9.0,6,11.0,29.852015,-81.267319,25.8,3.1,1.0,5.0,1.0,9.5,1
2017.0,2.0,24,12.0,-31.9,115.6,21.9,10.3,2.0,3.0,4.0,7.0,0
2016.0,6.0,5,11.0,-31.688651821,115.707580271,25.8,4.6,1.0,5.0,1.0,9.5,1
2013.0,1.0,13,12.0,-36.8,176.1,18.0,6.0,1.0,5.0,1.0,9.5,0
2015.0,1.0,17,13.0,-33.05159,151.66805,25.0,7.2,1.0,5.0,1.0,9.5,1
2014.0,1.0,1,12.0,-46.898518146,168.124291069,14.0,10.3,1.0,2.0,2.0,5.0,1
2017.0,7.0,20,12.0,32.215401,-80.747563,29.7,1.5,1.0,5.0,1.0,9.5,1
2014.0,11.0,16,13.0,28.152451,-80.590172,21.6,5.0,0.5,8.0,1.0,9.5,1
2011.0,3.0,10,12.0,-28.646118,153.631348,25.8,5.1,1.5,7.0,2.5,9.0,1
2017.0,4.0,2,15.0,30.3936755,-86.4956633,23.1,6.2,1.0,5.0,1.0,9.5,1
2014.0,10.0,7,17.83,28.5,-80.2,28.9,1.0,0.5,11.0,0.5,11.0,0
2013.0,10.0,24,18.0,-33.7228902,151.2990401,20.0,9.8,2.0,2.0,2.0,2.0,1
2013.0,7.0,30,6.0,32.5,-79.0,27.0,5.1,0.0,0.0,0.0,0.0,0
2013.0,7.0,2,17.0,-38.5,144.7,14.4,15.4,1.0,5.0,1.0,9.5,0
2014.0,8.0,27,4.0,38.7,0.4,25.0,12.3,1.0,5.0,1.0,9.5,0
2015.0,7.0,27,12.0,-38.218595687,141.796191537,9.9,5.0,1.0,5.0,1.0,9.5,1
2016.0,6.0,4,1.0,28.9,32.8,25.0,3.6,1.0,5.0,1.0,9.5,0
2015.0,1.0,27,2.12,21.0,-156.4,24.6,5.0,2.0,8.0,1.5,13.0,0
2014.0,7.0,16,15.0,20.8,-157.0,26.2,5.0,0.5,8.0,1.0,15.0,0
2017.0,7.0,29,12.0,33.368223,-79.170601,25.8,4.1,1.0,5.0,1.0,9.5,1
2014.0,8.0,5,4.83,28.5,-80.2,27.3,8.0,1.0,5.0,1.5,12.0,0
2013.0,9.0,1,1.0,30.4,-81.43,28.8,1.5,1.0,5.0,1.0,9.5,0
2012.0,6.0,14,12.0,33.68785,-78.883852,25.8,5.0,1.0,5.0,1.0,9.5,1
2016.0,10.0,30,23.4,30.67,-81.47,24.4,5.0,1.0,5.0,1.0,9.5,0
2014.0,9.0,13,18.0,36.9097687,-121.8481123,17.1,5.0,0.5,10.0,0.5,11.0,1
2014.0,6.0,9,18.0,-35.2,138.1,15.2,5.0,1.0,5.0,0.5,1.0,0
2016.0,1.0,28,3.5,21.95,-159.36,25.6,1.5,1.0,5.0,1.0,9.5,0
2013.0,4.0,2,12.0,-31.943841237,115.860522474,21.5,7.2,1.0,5.0,1.0,9.5,1
2014.0,3.0,29,13.0,-32.631482007,115.633989099,21.6,10.3,1.0,5.0,1.0,9.5,1
2016.0,6.0,21,14.0,28.1831466,-80.5913689,28.4,5.0,1.0,10.0,1.0,9.5,1
2011.0,9.0,20,15.0,22.04942,-159.53099,27.7,6.7,1.0,5.0,1.0,9.5,1
2011.0,11.0,28,20.0,-27.4,153.2,26.8,8.2,1.0,5.0,1.0,9.5,0
2017.0,1.0,22,14.0,27.638883,-80.38908,24.6,5.0,1.0,4.0,0.5,11.0,1
2012.0,9.0,4,1.0,28.4,-80.6,27.0,2.1,1.0,5.0,1.0,9.5,0
2016.0,12.0,27,17.0,27.5385001,-80.3158739,22.9,5.0,1.5,6.0,1.0,9.5,1
2012.0,8.0,4,0.0,-15.4,-147.2,29.7,7.7,1.0,5.0,1.0,9.5,0
2014.0,4.0,22,15.0,28.320224,-80.608867,22.6,2.1,1.0,5.0,1.0,9.5,1
2016.0,7.0,27,16.8,24.56,-81.81,30.5,5.1,1.0,5.0,1.0,9.5,0
2015.0,8.0,20,23.98,32.8,-78.9,28.7,5.7,1.0,5.0,1.0,9.5,0
2014.0,7.0,13,12.0,26.68711,-78.97702,25.8,4.1,1.0,5.0,1.0,9.5,1
2016.0,6.0,27,16.0,32.762889,-79.83623,28.7,4.1,1.0,5.0,1.0,9.5,1
2013.0,6.0,14,12.0,33.68785,-78.883852,25.4,5.1,1.0,5.0,1.0,9.5,1
2015.0,11.0,1,14.0,28.320224,-80.608867,26.3,1.5,1.0,5.0,1.0,9.5,1
2013.0,6.0,14,0.28,33.91,-78.15,27.5,10.3,1.0,5.0,1.0,9.5,0
2013.0,10.0,31,14.0,21.2,-156.3,27.0,8.7,1.0,5.0,1.0,9.5,0
2015.0,8.0,22,6.0,-33.7,151.6,20.5,11.3,1.5,7.0,1.5,7.0,0
2012.0,1.0,27,2.58,20.66,-157.17,24.6,5.0,1.0,5.0,1.0,9.5,0
2016.0,12.0,11,11.0,28.42,-80.59,21.4,4.1,1.0,5.0,1.0,9.5,0
